"","body_ratio","head_ratio","snout_ratio","eye_ratio","peduncle_ratio","anal_fin_ratio","pelvic_fin_ratio","eye_height","snout_angle","peduncle_depth_factor","relative_body_length","species"
"Mecaenichthys-immaculatus_4773381",0.459386382305904,0.197826388141867,0.463189878996478,0.379383229298103,0.0133251965070632,0.241027923676237,0.116005306765548,0.711345381523665,1.27269281347456,20.0578697129498,0.547700236673284,"Mecaenichthys_immaculatus"
"Microspathodon bairdii_204437",0.633066487294606,0.260328042427888,0.55957371204927,0.226549061439845,0.0121261136967575,0.26399669766224,0.0727996266348564,0.649559282176523,1.20825563402877,20.1041244104183,0.536375853093838,"Microspathodon_bairdii"
"Microspathodon bairdii_fb1",0.562351446757756,0.243782289252763,0.569464579823478,0.220546245332476,0.0196655709721061,0.279083976142696,0.0462799425411149,0.716458960181156,1.32252136851488,15.1695477004806,0.553059776234056,"Microspathodon_bairdii"
"Microspathodon bairdii_fb2",0.672972572992828,0.332212250900426,0.664352996993161,0.201856578050662,0.0208848490602445,0.310989829849476,0.0578654177710809,0.582578382940944,1.15404233146458,14.9412059543621,0.584366958798883,"Microspathodon_bairdii"
"Microspathodon chrysurus_112667178",0.571306848857219,0.241187029151144,0.640039348979012,0.121678175033266,0.0120186052670239,0.196269332415415,0.0742136483422433,0.674664209916701,1.28978518835503,17.7044416070099,0.548128395125612,"Microspathodon_chrysurus"
"Microspathodon chrysurus_132075480",0.558042800979389,0.253070837448381,0.643156113781925,0.191759723125991,0.00796816838536624,0.215808117736993,0.0408322231839907,0.662354967011955,1.11280983080051,25.119057903452,0.544870720958933,"Microspathodon_chrysurus"
"Microspathodon chrysurus_37214685",0.545722183401543,0.18845638885741,0.545377788507211,0.165067620630772,0.00994894123804575,0.239256161745525,0.115365603816654,0.750804034471512,1.21763504841975,20.9626646447009,0.539212745010321,"Microspathodon_chrysurus"
"Microspathodon chrysurus_38318534",0.482650945107418,0.205713972509053,0.41490128077256,0.371678502428759,0.0150246759708175,0.251258321362638,0.0666076883285558,0.704624813906871,1.19639041657155,16.5715871142657,0.556511243017539,"Microspathodon_chrysurus"
"Microspathodon dorsalis_151092293",0.495032665601168,0.204969008357744,0.504745692164784,0.316950506479911,0.0185872407144126,0.222810988378493,0.0571925069800239,0.649396945696197,1.34365736986664,14.0007665658926,0.555688280861423,"Microspathodon_dorsalis"
"Microspathodon dorsalis_37273078",0.564995683222199,0.144821911112467,0.565713944643444,0.409519129408927,0.0203081216873796,0.256611587788603,0.0611275041013122,0.708999867984641,1.34991542661983,13.8326613096129,0.541319345218307,"Microspathodon_dorsalis"
"Microspathodon dorsalis_38018851",0.625863610182783,0.233086320475222,0.58685713576778,0.278565793426541,0.0127002469609543,0.209327897843641,0.0617842626744774,0.643412554138383,1.15753995870504,16.1896745085383,0.531942801953825,"Microspathodon_dorsalis"
"Microspathodon dorsalis_41012454",0.494319584746421,0.219367379594524,0.431485119274927,0.255287065658389,0.0242288234690154,0.239472191572759,0.0744884176684794,0.664172627104797,1.33225895525766,13.1256775633711,0.571335448094459,"Microspathodon_dorsalis"
"Microspathodon-bairdii_1",0.560629453908356,0.242082133237008,0.57306655025142,0.164647043427077,0.0190678917424058,0.29104652983425,0.0391089933668371,0.733431873384051,1.19675218476092,15.580323576232,0.55381692334249,"Microspathodon_bairdii"
"Microspathodon-chrysurus_151772227",0.547885818696566,0.221986035840931,0.563710460459902,0.292611248610344,0.0141004376137091,0.252665414083694,0.0811579556512124,0.668304520058744,1.19996992461853,19.7081861916507,0.553431123337879,"Microspathodon_chrysurus"
"Microspathodon-dorsalis_37259445",0.566808968050279,0.168309935328749,0.486304985671165,0.451582426513094,0.0211168027954236,0.225805020554537,0.0569599475027126,0.697699785969505,1.37753408278004,11.8697496069075,0.54256364518004,"Microspathodon_dorsalis"
"Neoglyphidodon bonang_6",0.508845144933737,0.148417689678133,0.365441715229193,0.499674928502204,0.021270363874259,0.265598753751636,0.0697652544620136,0.695259033778753,1.20394930259711,16.3234985583034,0.535547407947351,"Neoglyphidodon_bonang"
"Neoglyphidodon carlsoni_146248374",0.526611391450871,0.161958918626859,0.316429331007353,0.497751718164822,0.0148207049642905,0.290974800562174,0.0310719317672023,0.713494874769534,1.24732596303254,20.9407117768801,0.533982111017677,"Neoglyphidodon_carlsoni"
"Neoglyphidodon carlsoni_fb1",0.470514030682732,0.152152246274062,0.586394404324419,0.418444598396763,0.0274374646583938,0.229152505887996,0.0760423224742772,0.694039064814963,1.21069149306242,11.4071126395394,0.548631530505927,"Neoglyphidodon_carlsoni"
"Neoglyphidodon carlsoni_marinelifephotography2",0.442414210435941,0.188917338479299,0.52860871599754,0.16933534773066,0.0213053214606219,0.192476996740071,0.0470684052229567,0.644898410367504,1.1785278533368,15.2536110589043,0.561000074742938,"Neoglyphidodon_carlsoni"
"Neoglyphidodon carlsoni_marinelifephotography3",0.502792685498381,0.127840152199683,0.381351637791209,0.559463969943198,0.0273708884166434,0.222814649696542,0.0859413803171221,0.645581540815624,1.21093695924148,12.3086235607091,0.543797172257011,"Neoglyphidodon_carlsoni"
"Neoglyphidodon melas_577186",0.495214061157928,0.179471822320111,0.688896606534133,0.190868044996495,0.0176088826463165,0.255033697879902,0.0843542560994592,0.668930049107125,1.22582926048206,16.1165771681861,0.550422609932957,"Neoglyphidodon_melas"
"Neoglyphidodon nigroris_111073948",0.485765750674853,0.173878791536811,0.482380740997017,0.439950876806257,0.0230308854360728,0.260336934974175,0.0861841656576477,0.682745338356592,1.19834974799147,13.4363213597346,0.555321476130012,"Neoglyphidodon_nigroris"
"Neoglyphidodon nigroris_20213503",0.518429531117796,0.192221198475872,0.504306176935142,0.192192267814845,0.0192573858042892,0.213896682250133,0.0612947910530306,0.691751059698726,1.22297658419752,13.6265321473823,0.540877418287899,"Neoglyphidodon_nigroris"
"Neoglyphidodon oxyodon_biolib4",0.459228550370624,0.185928749779744,0.442513834291416,0.510220516186775,0.0202671244437984,0.204016208488032,0.0438499564030721,0.745148209366539,1.1215310848922,14.2746472805823,0.552235317727204,"Neoglyphidodon_oxyodon"
"Neoglyphidodon oxyodon_reeffishcenter2",0.474090051795581,0.224672505197262,0.48651242801766,0.294036790717526,0.0136410600110344,0.143509269373431,0.115733027893377,0.765646224559474,1.01306366944157,18.0161804336406,0.545568841530656,"Neoglyphidodon_oxyodon"
"Neoglyphidodon polyacanthus_10119453",0.508235451955125,0.115515789571339,0.466251136145364,0.233477757146679,0.0217864954544521,0.257543112133366,0.0765386592638248,0.715898885394398,1.35020529270315,12.8104032063294,0.538853600329658,"Neoglyphidodon_polyacanthus"
"Neoglyphidodon polyacanthus_4604649",0.543061072781028,0.154085514843778,0.457358500157943,0.222972548604043,0.0102606251353419,0.247291141625328,0.125259032785758,0.708107654771405,1.35339707929813,24.9393368538345,0.530291169032213,"Neoglyphidodon_polyacanthus"
"Neoglyphidodon polyacanthus_4913955",0.490606645275724,0.160229762448569,0.468410344438097,0.425041301627586,0.0199097579580419,0.255420784305414,0.0811594188582171,0.710002329725764,1.24960022836328,15.8473922562481,0.544672152889876,"Neoglyphidodon_polyacanthus"
"Neoglyphidodon thoracotaeniatus_1",0.6558573591198,0.259194178595254,0.530062811104694,0.378955006451009,0.0216426541339335,0.266008015944089,0.100631149158826,0.565734910635584,1.16307402697893,13.6307324014911,0.543522051188004,"Neoglyphidodon_thoracotaeniatus"
"Neoglyphidodon thoracotaeniatus_143898967",0.621997133916954,0.232737128712548,0.559108941031443,0.331450867103351,0.0248658969569089,0.282407274952162,0.0311018793753152,0.648955943514101,1.41494330731129,12.4956359786287,0.549007746243786,"Neoglyphidodon_thoracotaeniatus"
"Neoglyphidodon thoracotaeniatus_144036985",0.530279855405802,0.223793042936271,0.498711320653955,0.417006018981334,0.0217519228580982,0.285938005553417,0.0985627708795683,0.57750427002236,1.12260044646341,13.1909267103292,0.559235274792459,"Neoglyphidodon_thoracotaeniatus"
"Neoglyphidodon thoracotaeniatus_19069245",0.573810154460645,0.200612449094351,0.556465146894556,0.262466284408425,0.013919861984487,0.331880136193441,0.155860622632005,0.606658424158578,1.07360772236943,19.0813194662945,0.542483847881034,"Neoglyphidodon_thoracotaeniatus"
"Neoglyphidodon-bonang_5",0.52591522479673,0.163776449934518,0.434314004658269,0.366478640763561,0.0192362702014197,0.250937384986801,0.0720294488483591,0.660850683308484,1.16348073487776,15.8003787968031,0.534767345863021,"Neoglyphidodon_bonang"
"Neoglyphidodon-carlsoni_2",0.436922643095976,0.190057848643133,0.483190167192063,0.352216733685315,0.0246904247465153,0.236513330429426,0.0511901148283867,0.622598842967949,1.13048091880636,13.2170653343105,0.571361550983262,"Neoglyphidodon_carlsoni"
"Neoglyphidodon-melas_148493744",0.524134114429721,0.188959410023627,0.485910460252104,0.36525277247003,0.0181582846029503,0.239100625906957,0.0635868610438061,0.653609576704836,1.22749973828169,13.1152773977022,0.538001206523186,"Neoglyphidodon_melas"
"Neoglyphidodon-nigroris_1",0.541604000936027,0.206731021909059,0.567985806195117,0.27075659746538,0.0237529378388645,0.27225580815812,0.0434035174436295,0.552503522700819,1.19006497609859,12.2325161455647,0.564369113136812,"Neoglyphidodon_nigroris"
"Neoglyphidodon-oxyodon_4",0.459659406724889,0.195985398968349,0.414470565422716,0.463624810068665,0.0187753347622432,0.217586926933853,0.0564345035728015,0.748568159117434,1.14676359380139,15.4293667320588,0.552604343615226,"Neoglyphidodon_oxyodon"
"Neoglyphidodon-polyacanthus_2",0.515999610507132,0.195921200439967,0.523805148009485,0.352552197774126,0.0151520124131468,0.253672236437593,0.0617397082865058,0.680467327861421,1.22760801028026,17.9857196263286,0.540824806169714,"Neoglyphidodon_polyacanthus"
"Neoglyphidodon-thoracotaeniatus_2",0.607729500240403,0.245822551399844,0.484507398887207,0.410475247166401,0.0213297969231888,0.289860593653369,0.0339362048878022,0.677275497929995,1.318769632548,14.4933875106992,0.543383937646339,"Neoglyphidodon_thoracotaeniatus"
"Neopomacentrus aktites_1",0.405708605271839,0.180275519140065,0.320387607373238,0.453198600439155,0.0271540465510623,0.200201532692927,0.0492821201074428,0.808168483393416,1.31586732353507,12.6073460212379,0.556952966176085,"Neopomacentrus_aktites"
"Neopomacentrus aktites_2",0.423840338597264,0.177652067780889,0.422848827640919,0.541621112879707,0.0286827130380292,0.196024804394367,0.0681739808518888,0.850516248338499,1.21022692752146,12.5437766574561,0.558690014218979,"Neopomacentrus_aktites"
"Neopomacentrus anabatoides_5",0.374278587163651,0.144875541645009,0.329617496401772,0.495694229449695,0.0375721558540583,0.193871272548448,0.0295833208415011,0.843963425809015,1.23117371776829,10.8135827507045,0.56737680584862,"Neopomacentrus_anabatoides"
"Neopomacentrus anabatoides_fb1",0.389518081910355,0.172594687389268,0.406058095611566,0.440544295232996,0.0361216639428548,0.17709825460977,0.0399185618578732,0.793661968384105,1.22626176256971,10.8074709107582,0.562453711890545,"Neopomacentrus_anabatoides"
"Neopomacentrus anabatoides_fb2",0.389649438500971,0.158719123564085,0.499255387839774,0.191808954883169,0.0367137761617394,0.231970253006411,0.0560253540085636,0.806791367583616,1.22629660727796,10.6478045212969,0.576640813861637,"Neopomacentrus_anabatoides"
"Neopomacentrus aquadulcis_fb1",0.406447444927133,0.18994932330722,0.310438407772557,0.546957878863434,0.0269787966131175,0.237773211588237,0.0482060430864113,0.794067131927798,1.25862403619819,13.781381035224,0.56001270612454,"Neopomacentrus_aquadulcis"
"Neopomacentrus azysron_2",0.41338747387646,0.218552647542846,0.458996298580859,0.455698996991764,0.0315075100194551,0.200966441097193,0.0729309984737506,0.61749565870368,1.10069040863083,11.5436335772074,0.571692605515711,"Neopomacentrus_azysron"
"Neopomacentrus azysron_fb1",0.417899859285927,0.15432409796102,0.515011343700346,0.201128608295559,0.0325943808745445,0.230492493335629,0.0823490424735373,0.817809350151403,1.25976564528247,11.3684198467654,0.561870123533264,"Neopomacentrus_azysron"
"Neopomacentrus azysron_fb2",0.394530537760274,0.163460390272394,0.407169796450074,0.524996051571989,0.0335120497652937,0.221363670589374,0.0424884433672927,0.922534658615665,1.21576619201326,11.4002166731594,0.561172283527541,"Neopomacentrus_azysron"
"Neopomacentrus azysron_rls5",0.357078134410786,0.188572318791271,0.493349615514372,0.219330049808535,0.0417646360333534,0.185666430366911,0.0876058272617636,0.759002464607962,1.19049006100745,9.55040287362046,0.59240690477346,"Neopomacentrus_azysron"
"Neopomacentrus bankieri_11",0.43168968633119,0.170911716345098,0.231847120421896,0.491018878949134,0.0319925269133695,0.193184169845356,0.0516008511906652,0.775911131060668,1.29827474265787,12.2050179494723,0.556318565806801,"Neopomacentrus_bankieri"
"Neopomacentrus bankieri_12",0.416386592135826,0.178539971340959,0.30690791158601,0.520200168315338,0.0281744275626129,0.231688401457911,0.044220614703354,0.759583573128774,1.31817505939177,12.9049846284157,0.560515501221954,"Neopomacentrus_bankieri"
"Neopomacentrus bankieri_6",0.432109401584554,0.192529431109345,0.372169275115008,0.379570692257273,0.0272967152056084,0.235885925605547,0.0469986119478881,0.721414572963132,1.25233011476731,12.9046714092599,0.564650344496253,"Neopomacentrus_bankieri"
"Neopomacentrus bankieri_7",0.423933982013438,0.172166038933814,0.25656528377519,0.445057852085828,0.0305460414801553,0.229884666310056,0.0581411236761128,0.779300345887677,1.29190720546765,11.9040052910963,0.558864591237369,"Neopomacentrus_bankieri"
"Neopomacentrus cyanomos_139730118",0.413566640243563,0.168530050914113,0.378281813514715,0.447043098242333,0.0333898411443372,0.220231590725789,0.0976212833937835,0.725306036118363,1.36180497347355,11.7071249598272,0.566232921233146,"Neopomacentrus_cyanomos"
"Neopomacentrus cyanomos_2657916",0.391587479361201,0.183540912550751,0.483774908078483,0.24835020578245,0.0241727695474027,0.21217562447192,0.12044371141559,0.668026466342359,1.18352250867872,11.5806750188903,0.5679072418235,"Neopomacentrus_cyanomos"
"Neopomacentrus cyanomos_2684323",0.434171725627257,0.233169202677226,0.488052417794536,0.244613071193033,0.0218136105487398,0.291717573937815,0.11013742769705,0.730703579526114,1.13572651366935,16.5396181436578,0.562157459663155,"Neopomacentrus_cyanomos"
"Neopomacentrus cyanomos_95115926",0.38094750052799,0.225596421203844,0.397960776317458,0.457743668120706,0.0355966455243014,0.140133954058541,0.0478112741319868,0.56146418133361,0.966476992395913,9.41863688423875,0.593323846777567,"Neopomacentrus_cyanomos"
"Neopomacentrus filamentosus_fb1",0.387531135676516,0.187128960791036,0.550382258018987,0.227876156160648,0.0175248353196942,0.294737276327731,0.0947355860799213,0.64312822031213,1.11520929627381,13.6160806334311,0.560179989942078,"Neopomacentrus_filamentosus"
"Neopomacentrus filamentosus_fb2",0.412982524745675,0.162562759337773,0.351006453876456,0.278607862868522,0.0361810411466564,0.255215289830204,0.0931489161529183,0.782948527903972,1.33828821823958,11.1811140703951,0.571532140495264,"Neopomacentrus_filamentosus"
"Neopomacentrus filamentosus_fb3",0.512658889192491,0.217015252191231,0.463155275195966,0.422644567687192,0.0319004018655064,0.270678375753498,0.0463072298087403,0.596045501629542,1.28696481253061,10.9565173399687,0.566260545244511,"Neopomacentrus_filamentosus"
"Neopomacentrus filamentosus_fb4",0.45835115539084,0.181628918712556,0.337653671378326,0.425288152233527,0.0274830004243425,0.215770456538563,0.0550019884686755,0.726830903559778,1.40336002621927,11.8133152687418,0.555859093463348,"Neopomacentrus_filamentosus"
"Neopomacentrus fuliginosus_1",0.456951183952289,0.161090178906086,0.250056669863627,0.536017415622464,0.0294528473009664,0.232763933217138,0.0371758070446313,0.723499275473188,1.41099580076998,11.8794106775262,0.55338351128761,"Neopomacentrus_fuliginosus"
"Neopomacentrus fuliginosus_3",0.467184220171462,0.202656794660002,0.478919950622116,0.379984299300653,0.0134881874735972,0.266359253392725,0.0645759890305631,0.577677144691213,1.34911078337027,21.7166931753667,0.547801913495478,"Neopomacentrus_fuliginosus"
"Neopomacentrus fuliginosus_7",0.457214245623912,0.194243378619766,0.424928983694009,0.501951644043415,0.0201700218848345,0.252089609809899,0.0944180486264515,0.702344630365271,1.27798167716948,16.7820878659677,0.555780117612114,"Neopomacentrus_fuliginosus"
"Neopomacentrus metallicus_2",0.441475157879548,0.140214097800487,0.416586391555974,0.484008948992571,0.0334986869231776,0.229042054584328,0.0558771240288759,0.86113145847941,1.32122963545719,11.7620564025622,0.555390593300235,"Neopomacentrus_metallicus"
"Neopomacentrus metallicus_5",0.380626701089872,0.157087635047008,0.318722667752082,0.506106244203295,0.0371904608073498,0.219931220308191,0.0558927134842119,0.790856651728932,1.16830357041882,10.8707811757834,0.562806655666456,"Neopomacentrus_metallicus"
"Neopomacentrus metallicus_fb2",0.382005921403937,0.151775274080878,0.453386740045525,0.303357781372143,0.0380993355179583,0.199392771925246,0.0882319772747636,0.780181349670128,1.20774827056749,9.24278845380216,0.571739950073987,"Neopomacentrus_metallicus"
"Neopomacentrus miryae_2",0.393578807032165,0.2141785885697,0.461836943847319,0.482441373623316,0.0278086015184682,0.20978855488046,0.0848474292311012,0.80690677590481,1.1164891021461,11.0307266791022,0.566251282093517,"Neopomacentrus_miryae"
"Neopomacentrus miryae_5",0.413254964033902,0.166093556168399,0.322221547476348,0.545484849246882,0.0305717953921533,0.205500624450877,0.0480886279965132,0.859935962943762,1.24901412612895,10.7131372024252,0.568581015743589,"Neopomacentrus_miryae"
"Neopomacentrus miryae_fb1",0.393760948947389,0.150136560983511,0.516357869899449,0.218191718275576,0.0214848968679093,0.280769108308158,0.0969952289732314,0.813576790335023,1.2702741931529,16.8542785966898,0.561534246740347,"Neopomacentrus_miryae"
"Neopomacentrus miryae_fb2",0.423059584202406,0.167378598948298,0.50452747189174,0.240965883980452,0.0258465590535826,0.218919135457434,0.0585602991448256,0.848725434321249,1.24159442013445,12.9948440530882,0.570999235384082,"Neopomacentrus_miryae"
"Neopomacentrus nemurus_2",0.322387060022178,0.161595448726343,0.434038500632968,0.407016987320488,0.0395860015795025,0.194070353140605,0.0930202459863259,0.764577014170293,1.27277446481559,10.6315252464021,0.582307386322488,"Neopomacentrus_nemurus"
"Neopomacentrus nemurus_3",0.346953458443937,0.196496729367298,0.452946026937809,0.436276923299662,0.033099929150425,0.217877742265582,0.049686313539939,0.783243598004808,1.0919747770833,12.7110433892253,0.57732060284036,"Neopomacentrus_nemurus"
"Neopomacentrus nemurus_5",0.420724734139348,0.133699119932166,0.332611823195858,0.465537356278616,0.0289273736682846,0.266205222634996,0.0528077732458122,0.777597158249046,1.33020622659596,14.130879433355,0.547882278656741,"Neopomacentrus_nemurus"
"Neopomacentrus nemurus_6",0.38594295388958,0.16475899084704,0.348317267199686,0.535066478094875,0.0271427101660503,0.235831093134143,0.0395617254646926,0.826965351765922,1.20872770325992,15.0090004845308,0.553056021525672,"Neopomacentrus_nemurus"
"Neopomacentrus sindensis_2",0.38518995780053,0.181705686954952,0.485630566145703,0.50183501242921,0.0320609312028265,0.201012964038689,0.0723033315631641,0.803674340644547,1.20845024520496,11.2912587414128,0.568094572410687,"Neopomacentrus_sindensis"
"Neopomacentrus sindensis_fb2",0.481236152535554,0.156223275284059,0.303715694099812,0.5309394734776,0.025766291626337,0.231865458914312,0.0365678527544034,0.772676458984969,1.30988058573284,12.9333705108035,0.543240624341841,"Neopomacentrus_sindensis"
"Neopomacentrus sindensis_fb3",0.451724943925302,0.155657656554067,0.427469495927742,0.219395899050934,0.0243779410573278,0.221637651697068,0.0734567751874625,0.796381361665774,1.31711548946763,11.9648232051343,0.549610167448334,"Neopomacentrus_sindensis"
"Neopomacentrus sindensis_reeflex4",0.410626634888495,0.194954240624165,0.394729605217273,0.444264023369028,0.0215718838883788,0.244951664714616,0.0838509216201597,0.729941937345571,1.22851637670102,15.9875886860525,0.565404034026043,"Neopomacentrus_sindensis"
"Neopomacentrus sororius_3",0.375877302954058,0.196490366711428,0.385803933119752,0.443845830190256,0.0247848931066086,0.220673155784214,0.0407261970320768,0.747818192870186,1.14513808882559,16.1082448640349,0.562112815120271,"Neopomacentrus_sororius"
"Neopomacentrus sororius_fb1",0.377587018732261,0.1310385582768,0.45501359028103,0.210294438555879,0.0289410754165661,0.255268173712078,0.0629111747283881,0.822451450948297,1.32692969917979,11.3043432074625,0.561380020102779,"Neopomacentrus_sororius"
"Neopomacentrus sororius_reeflex3",0.373385906792033,0.166294875120207,0.42811539394045,0.373519047740616,0.0314852522722997,0.23511440659118,0.0507326060100026,0.797386694594016,1.16678753649684,12.8599158653041,0.57319887015389,"Neopomacentrus_sororius"
"Neopomacentrus sororius_reeflex4",0.373076439069872,0.19697070092134,0.384266356770959,0.51315165674359,0.0259622963525077,0.222801490164658,0.0539917417182632,0.757622781925691,1.13354965146576,14.9586285370194,0.56295384452194,"Neopomacentrus_sororius"
"Neopomacentrus taeniurus_1",0.427095678174474,0.204887130789297,0.414578378842484,0.463829577052545,0.0262705613563324,0.246696893709403,0.0331352060934512,0.661342371751534,1.3200857673232,13.196930303018,0.568766414475144,"Neopomacentrus_taeniurus"
"Neopomacentrus taeniurus_3",0.442813033059471,0.195810159409627,0.383267076615269,0.508146797466241,0.0329456316823247,0.201238257606898,0.0562521148554095,0.724497610247102,1.2882106785836,10.5855876975713,0.56758334148886,"Neopomacentrus_taeniurus"
"Neopomacentrus taeniurus_5",0.458671741402991,0.123793142198693,0.259241741837666,0.577800265616069,0.0200359774432641,0.236080577475054,0.0914465646621695,0.713472237297098,1.34276172223333,16.6440583157433,0.532289777303802,"Neopomacentrus_taeniurus"
"Neopomacentrus taeniurus_6",0.413068872679847,0.18877426669482,0.376150795652853,0.500095715339905,0.0295418786396979,0.214333154404317,0.0442781556312202,0.838396029703309,1.28553936670813,12.2399821270147,0.570522765717353,"Neopomacentrus_taeniurus"
"Neopomacentrus violascens_2",0.462903898394607,0.204219502546019,0.428320689862258,0.457198121692147,0.0239085087715891,0.286547215826491,0.0864648846676849,0.679544952547517,1.35575107712997,13.9863889787506,0.554950369594172,"Neopomacentrus_violascens"
"Neopomacentrus violascens_3",0.425234661855276,0.213053690658549,0.421897560672901,0.46080721437884,0.0308609063241623,0.245940463071376,0.0670031381636629,0.764040001353907,1.14934791958581,12.1034642596086,0.573962011163893,"Neopomacentrus_violascens"
"Neopomacentrus xanthurus_1",0.384403456260712,0.169646993677859,0.362792214622332,0.484093654619443,0.0320175446436886,0.246725438885991,0.024192918263208,0.756928662082675,1.20080696285086,12.5946917547853,0.570251455690526,"Neopomacentrus_xanthurus"
"Neopomacentrus xanthurus_2",0.39854582849209,0.166256704532955,0.265659453146433,0.529789208880093,0.0275670840673897,0.22088201229887,0.0327931982565902,0.875263668301598,1.25607467222689,14.0516754508501,0.555440501337537,"Neopomacentrus_xanthurus"
"Neopomacentrus-aktites_3",0.39846144746702,0.177037943148662,0.39728554350242,0.311092389933282,0.0304812567197939,0.187086421930046,0.0310523529657469,0.797785544298768,1.34063820739212,11.1325611636414,0.564512268453507,"Neopomacentrus_aktites"
"Neopomacentrus-anabatoides_3",0.374741149027318,0.140565495360909,0.37527389741233,0.391636605615413,0.038628559206103,0.202439785702094,0.0401395908471162,0.845591366568212,1.24520193042648,10.4697565843294,0.571991931740906,"Neopomacentrus_anabatoides"
"Neopomacentrus-aquadulcis_1",0.394595356770315,0.187845293353528,0.367685993663133,0.507022409992923,0.0309107117100407,0.229829193242266,0.0409230949977739,0.795053186695365,1.26084142583421,11.9735407356928,0.568822935278117,"Neopomacentrus_aquadulcis"
"Neopomacentrus-azysron_6",0.39807366915945,0.170835000105939,0.349271462598871,0.476636201478173,0.0243691210950667,0.210835485391266,0.0583590877596087,0.792726418265956,1.15709103126021,13.1262902698867,0.558831122882234,"Neopomacentrus_azysron"
"Neopomacentrus-bankieri_1",0.393119249253551,0.228159851890068,0.275551948506508,0.302949595630913,0.0285544816268818,0.215291124748923,0.0411280882763726,0.813551573630031,1.22038198539628,13.3305265933236,0.569314111664246,"Neopomacentrus_bankieri"
"Neopomacentrus-cyanomos_2657895",0.529116342019563,0.231377550881645,0.426999049508085,0.32576772517934,0.0269790039995858,0.263306823502425,0.0548577288108682,0.627152389603268,1.34748098554111,11.5715903898263,0.561629492834738,"Neopomacentrus_cyanomos"
"Neopomacentrus-filamentosus_3",0.520007681311104,0.234450638663917,0.479378155789131,0.347171543724707,0.032238049622966,0.261381975850405,0.036645526540013,0.585469538883175,1.28521026977285,10.3566957994855,0.574083914677622,"Neopomacentrus_filamentosus"
"Neopomacentrus-fuliginosus_6",0.469113416750204,0.165692704734719,0.412226963048374,0.316308669369393,0.0203666860262144,0.265009981113311,0.0386616394761614,0.751011942025804,1.33723285144128,15.4173397951451,0.544554393635118,"Neopomacentrus_fuliginosus"
"Neopomacentrus-metallicus_1",0.432424585107464,0.146053244440829,0.380195757473033,0.450042562840235,0.0345810578836047,0.200775658760928,0.0192355074058788,0.813245810064244,1.24850063327977,10.6900324070461,0.562241210312206,"Neopomacentrus_metallicus"
"Neopomacentrus-miryae_4",0.359122550551448,0.179809797704649,0.379052273074453,0.45742754405679,0.0329499596789604,0.250010167779426,0.0576866222683071,0.820592666128211,1.24555116743013,11.6337498548778,0.575856413900831,"Neopomacentrus_miryae"
"Neopomacentrus-nemurus_4",0.391840049273951,0.196205511714738,0.48230370654139,0.311925506228655,0.0337416816698593,0.252165213723764,0.0308382097855299,0.766007806335384,1.31313583336371,11.7196246025385,0.565995998374502,"Neopomacentrus_nemurus"
"Neopomacentrus-sindensis_1",0.425387239441946,0.185686048863527,0.376253576684814,0.455010217839293,0.0267608147103015,0.250019805404347,0.0806973719839903,0.733792103726464,1.30635934231638,13.4583479174674,0.558851755251166,"Neopomacentrus_sindensis"
"Neopomacentrus-sororius_4",0.384310036283393,0.198027756014324,0.405617753581762,0.449236853041005,0.0241917085191422,0.241180654513361,0.0488129402501696,0.760517171868707,1.12413012465394,14.253898759302,0.566573724316052,"Neopomacentrus_sororius"
"Neopomacentrus-taeniurus_2",0.452884346718737,0.193135947608839,0.433008608348759,0.297479921813907,0.0259930592750949,0.272796793967213,0.057316830576729,0.735442404914282,1.31270243033893,12.6533294923261,0.552013843192193,"Neopomacentrus_taeniurus"
"Neopomacentrus-violascens_1",0.401096522078603,0.191921107628502,0.547908008204276,0.329558000038106,0.0289278591244683,0.28102897612637,0.0476924100030848,0.70770812204674,1.30211095894089,12.0845593606419,0.564018567265961,"Neopomacentrus_violascens"
"Neopomacentrus-xanthurus_3",0.399677224289494,0.163283292178561,0.330022592605157,0.409444068132886,0.0262181762312636,0.230181547273234,0.0618869111893363,0.857020359962871,1.26481996783589,13.3928307996463,0.545933792468497,"Neopomacentrus_xanthurus"
"Nexilosus latifrons_3",0.520840359008773,0.183680319416386,0.56500546783367,0.296290881420219,0.0205354371678194,0.195233046264203,0.0672773714565632,0.683597180014777,1.19159677929947,16.4052124887483,0.543657581986279,"Nexilosus_latifrons"
"Nexilosus-latifrons_1",0.493920847084216,0.1646279461911,0.562639491537878,0.31372345990103,0.023942940693386,0.201369973893792,0.0709197990237044,0.645933811918009,1.18636969716619,11.8925148313568,0.557560852221625,"Nexilosus_latifrons"
"Parma alboscapularis_3",0.540690466244558,0.158139388192506,0.506298299377632,0.332593986684282,0.0179786198836889,0.222689765856479,0.0501769088296343,0.636480791613749,1.39716331868971,14.4358510718622,0.54077310916199,"Parma_alboscapularis"
"Parma alboscapularis_6",0.571764458238575,0.227993397805031,0.547595765632825,0.296926838646518,0.0158817417904016,0.224956120918782,0.0711895571689284,0.514458951609604,1.26699897097392,17.4391569904867,0.552896531324539,"Parma_alboscapularis"
"Parma alboscapularis_7",0.588889521563604,0.174687996586938,0.560596288472607,0.305501768802587,0.0174452649678002,0.237908110237572,0.055546583863471,0.618953203261716,1.29401100311855,15.1125976728577,0.542257859757819,"Parma_alboscapularis"
